# ----------- instrument configuration summary -----------
# operator: Jonathan Becker <jonathan.becker@wsi.tum.de>
# date: 21-Jun-2016 13:35:27
# 
# ------------ Device: Lockin_U -------------
# driver: egg_7265.mdd, Interface: VISA-GPIB0-3
# Model: 7260
# bandwidth = 2.395000e-02
# current_noise = 1.037400e-03
# filt_slope = 24db/octace
# filt_syncTC = 1
# integration_done = 0
# mode = Signal Recovery
# osc_amplitude = 1
# osc_freq = 15111
# range = 2mV
# range_numeric = 2.000000e-03
# ref_freq_meter = 150977
# ref_harmonic = 1
# ref_input = rear (external)
# ref_mode = Single Reference / Virtual Reference
# ref_phase = 0
# sig_acgain = 1
# sig_acgain_auto = 0
# sig_coupling = AC
# sig_fet = bipolar
# sig_float = 0
# sig_imode = off
# sig_linefilter = off
# sig_sample_rate = 0
# sig_vmode = A
# timeconstant = 5
# 
# ------------ Device: Lockin_Uh -------------
# driver: egg_7265.mdd, Interface: VISA-GPIB0-2
# Model: 7260
# bandwidth = 2.395000e-02
# current_noise = 0
# filt_slope = 24db/octace
# filt_syncTC = 1
# integration_done = 0
# mode = Signal Recovery
# osc_amplitude = 5
# osc_freq = 151
# range = 10mV
# range_numeric = 1.000000e-02
# ref_freq_meter = 151000
# ref_harmonic = 1
# ref_input = internal
# ref_mode = Single Reference / Virtual Reference
# ref_phase = 0
# sig_acgain = 0
# sig_acgain_auto = 0
# sig_coupling = AC
# sig_fet = fet
# sig_float = 0
# sig_imode = off
# sig_linefilter = off
# sig_sample_rate = 0
# sig_vmode = A
# timeconstant = 5
# 
# ------------ Device: Magnet -------------
# driver: lakeshore_625.mdd, Interface: VISA-GPIB0-22
# Model: LSCI,MODEL625,6251105,1.0/1.0
# current_B = 1.200000e-04
# current_I = 1.300000e-03
# current_V = 0
# current_remoteV = -4.000000e-04
# is_ramping = 0
# limit_current = 60
# limit_rate = 2.208000e-01
# limit_voltage = 1
# quench_parameter = 1,+2.0000
# rate = 2.208000e-01
# remote = Remote
# setB = 1.000000e-05
# setI = 1.000000e-04
# setV = 1
#
#
#--------------------------------------------------
# B	U	Uh	
# T	V	V	
# Magnet	Lockin_U	Lockin_Uh	
#--------------------------------------------------
#2
0.059	4.7796e-05	3.54e-05
0.06	4.7738e-05	3.61e-05
0.061	4.7708e-05	3.67e-05
0.062	4.7742e-05	3.74e-05
0.063	4.7796e-05	3.8e-05
0.064	4.7842e-05	3.87e-05
0.065	4.7874e-05	3.93e-05
0.066	4.7886e-05	4e-05
0.067	4.7898e-05	4.06e-05
0.068	4.7902e-05	4.12e-05
0.069	4.789e-05	4.19e-05
0.07	4.7872e-05	4.26e-05
0.071	4.7844e-05	4.32e-05
0.072	4.7822e-05	4.39e-05
0.073	4.7802e-05	4.45e-05
0.074	4.7746e-05	4.52e-05
0.075	4.766e-05	4.58e-05
0.076	4.7604e-05	4.65e-05
0.077	4.7586e-05	4.71e-05
0.078	4.7588e-05	4.78e-05
0.079	4.7628e-05	4.85e-05
0.08	4.7694e-05	4.92e-05
0.081	4.7756e-05	4.98e-05
0.082	4.7832e-05	5.04e-05
0.083	4.7932e-05	5.11e-05
0.084	4.8014e-05	5.18e-05
0.085	4.8064e-05	5.24e-05
0.086	4.8118e-05	5.3e-05
0.087	4.8188e-05	5.37e-05
0.088	4.8222e-05	5.43e-05
0.089	4.8162e-05	5.5e-05
0.09	4.8046e-05	5.57e-05
0.091	4.7944e-05	5.63e-05
0.092	4.7842e-05	5.7e-05
0.093	4.7688e-05	5.76e-05
0.094	4.75e-05	5.83e-05
0.095	4.734e-05	5.9e-05
0.096	4.7234e-05	5.96e-05
0.097	4.7158e-05	6.03e-05
0.098	4.7066e-05	6.09e-05
0.099	4.6962e-05	6.16e-05
0.1	4.6914e-05	6.23e-05
0.101	4.6964e-05	6.29e-05
0.102	4.7044e-05	6.36e-05
0.103	4.7074e-05	6.42e-05
0.104	4.7076e-05	6.49e-05
0.105	4.7084e-05	6.56e-05
0.106	4.7086e-05	6.62e-05
0.107	4.7088e-05	6.69e-05
0.108	4.7108e-05	6.76e-05
0.109	4.7134e-05	6.82e-05
0.11	4.7182e-05	6.89e-05
0.111	4.7284e-05	6.95e-05
0.112	4.7432e-05	7.02e-05
0.113	4.7586e-05	7.09e-05
0.114	4.7726e-05	7.16e-05
0.115	4.787e-05	7.22e-05
0.116	4.802e-05	7.29e-05
0.117	4.8128e-05	7.35e-05
0.118	4.8192e-05	7.42e-05
0.119	4.8292e-05	7.49e-05
0.12	4.8444e-05	7.56e-05
0.121	4.8598e-05	7.63e-05
0.122	4.8736e-05	7.69e-05
0.123	4.887e-05	7.76e-05
0.124	4.898e-05	7.83e-05
0.125	4.9022e-05	7.89e-05
0.126	4.9032e-05	7.96e-05
0.127	4.9062e-05	8.02e-05
0.128	4.9092e-05	8.1e-05
0.129	4.9068e-05	8.16e-05
0.13	4.8954e-05	8.23e-05
0.131	4.8774e-05	8.29e-05
0.132	4.8598e-05	8.37e-05
0.133	4.8466e-05	8.43e-05
0.134	4.8318e-05	8.5e-05
0.135	4.811e-05	8.57e-05
0.136	4.788e-05	8.64e-05
0.137	4.7648e-05	8.71e-05
0.138	4.7404e-05	8.77e-05
0.139	4.7188e-05	8.84e-05
0.14	4.7016e-05	8.91e-05
0.141	4.6852e-05	8.97e-05
0.142	4.667e-05	9.04e-05
0.143	4.6482e-05	9.11e-05
0.144	4.6288e-05	9.18e-05
0.145	4.6098e-05	9.24e-05
0.146	4.5962e-05	9.31e-05
0.147	4.5862e-05	9.38e-05
0.148	4.5724e-05	9.45e-05
0.149	4.5544e-05	9.51e-05
0.15	4.5416e-05	9.58e-05
0.151	4.537e-05	9.65e-05
0.152	4.5328e-05	9.72e-05
0.153	4.523e-05	9.78e-05
0.154	4.5138e-05	9.85e-05
0.155	4.511e-05	9.92e-05
0.156	4.5134e-05	9.98e-05
0.157	4.5176e-05	0.0001005
0.158	4.519e-05	0.0001012
0.159	4.513e-05	0.0001019
0.16	4.5056e-05	0.0001025
